code,type,printed_title,stable_target_identity,source_location,status,notes
,music_docuseries_story,Brazilian Rock,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 114, ""music_docuseries_slug"": ""brazilian_rock"", ""music_docuseries_title"": ""Brazilian Rock""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Axé: The Carnival Sound of Bahia,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 69, ""music_docuseries_slug"": ""story_of_axe"", ""music_docuseries_title"": ""Ax\u00e9: The Carnival Sound of Bahia""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Brazilian Funk: From the Favelas to the World,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 115, ""music_docuseries_slug"": ""brazilian_funk"", ""music_docuseries_title"": ""Brazilian Funk: From the Favelas to the World""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,"Axé, Pagode, and Modern Sertanejo","{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 116, ""music_docuseries_slug"": ""axe_pagode_and_modern_sertanejo"", ""music_docuseries_title"": ""Ax\u00e9, Pagode, and Modern Sertanejo""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Brazilian Hip-Hop and Rap Nacional,"{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 119, ""music_docuseries_slug"": ""brazilian_hip_hop_and_rap_nacional"", ""music_docuseries_title"": ""Brazilian Hip-Hop and Rap Nacional""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,"K-Pop, J-Pop, and Asian Pop","{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 117, ""music_docuseries_slug"": ""k_pop_j_pop_and_asian_pop"", ""music_docuseries_title"": ""K-Pop, J-Pop, and Asian Pop""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,"Afrobeats, Amapiano, and Music Without Borders","{""group_name"": ""Brazil and New Global Sounds"", ""group_slug"": ""brazil_and_new_global_sounds"", ""music_docuseries_collection_id"": 16, ""music_docuseries_id"": 118, ""music_docuseries_slug"": ""afrobeats_amapiano_music_without_borders"", ""music_docuseries_title"": ""Afrobeats, Amapiano, and Music Without Borders""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,The Corrido: Mexico's Musical Newspaper,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 49, ""music_docuseries_slug"": ""history_of_corrido"", ""music_docuseries_title"": ""The Corrido: Mexico's Musical Newspaper""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Bolero and the Golden Age of the Trío Romántico,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 50, ""music_docuseries_slug"": ""golden_age_bolero"", ""music_docuseries_title"": ""Bolero and the Golden Age of the Tr\u00edo Rom\u00e1ntico""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Banda Sinaloense: The Sound of Northern Mexico,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 51, ""music_docuseries_slug"": ""banda_sinaloense"", ""music_docuseries_title"": ""Banda Sinaloense: The Sound of Northern Mexico""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Grupera: When Regional Mexican Music Went Pop,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 52, ""music_docuseries_slug"": ""rise_of_grupera"", ""music_docuseries_title"": ""Grupera: When Regional Mexican Music Went Pop""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Mexican Rock and the Festival de Avándaro,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 53, ""music_docuseries_slug"": ""mexican_rock_avandaro"", ""music_docuseries_title"": ""Mexican Rock and the Festival de Av\u00e1ndaro""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Sonidero Culture and Mexico's Love Affair with Cumbia,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 54, ""music_docuseries_slug"": ""sonidero_culture"", ""music_docuseries_title"": ""Sonidero Culture and Mexico's Love Affair with Cumbia""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Tejano Music: Born on Both Sides of the Border,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 55, ""music_docuseries_slug"": ""tejano_border_music"", ""music_docuseries_title"": ""Tejano Music: Born on Both Sides of the Border""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
,music_docuseries_story,Border Blasters: The Powerful Radio Stations Broadcasting from Mexico,"{""group_name"": ""Mexico and the Border"", ""group_slug"": ""mexico_border"", ""music_docuseries_collection_id"": 8, ""music_docuseries_id"": 56, ""music_docuseries_slug"": ""border_blasters"", ""music_docuseries_title"": ""Border Blasters: The Powerful Radio Stations Broadcasting from Mexico""}",backend/scripts/catalogs/master_print_catalog.py#DOCUSERIES_GROUP_ORDER,proposed_pending_gary,No printed D-xxx assignment exists; proposed in catalog story order.
